VALIDATION,source/sorting_line/cam320x240-BOHO-1664692056853.jpeg,BOHO,0.31,0.14,,,0.86,0.86,,
TRAIN,source/sorting_line/cam320x240-BOHO-1664692056863.jpeg,BOHO,0.39,0.0,,,0.94,0.64,,
TEST,source/sorting_line/cam320x240-BOHO-1664692056863.jpeg,BOHO,0.39,0.0,,,0.94,0.64,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1664692056863.jpeg,BOHO,0.39,0.0,,,0.94,0.64,,
TRAIN,source/sorting_line/cam320x240-BOHO-1664692056881.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
TEST,source/sorting_line/cam320x240-BOHO-1664692056881.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1664692056881.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
TRAIN,source/sorting_line/cam320x240-BOHO-1664692056885.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
TEST,source/sorting_line/cam320x240-BOHO-1664692056885.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1664692056885.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
TRAIN,source/sorting_line/cam320x240-BOHO-1664692056900.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
TEST,source/sorting_line/cam320x240-BOHO-1664692056900.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1664692056900.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395474.jpeg,BOHO,0.23,0.2,,,0.78,0.93,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395474.jpeg,BOHO,0.23,0.2,,,0.78,0.93,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395474.jpeg,BOHO,0.23,0.2,,,0.78,0.93,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395484.jpeg,BOHO,0.21,0.07,,,0.76,0.8,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395484.jpeg,BOHO,0.21,0.07,,,0.76,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395484.jpeg,BOHO,0.21,0.07,,,0.76,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395489.jpeg,BOHO,0.03,0.0,,,0.57,0.69,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395489.jpeg,BOHO,0.03,0.0,,,0.57,0.69,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395489.jpeg,BOHO,0.03,0.0,,,0.57,0.69,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395494.jpeg,BOHO,0.5,0.04,,,1.0,0.76,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395494.jpeg,BOHO,0.5,0.04,,,1.0,0.76,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395494.jpeg,BOHO,0.5,0.04,,,1.0,0.76,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395511.jpeg,BOHO,0.36,0.13,,,0.91,0.85,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395511.jpeg,BOHO,0.36,0.13,,,0.91,0.85,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395511.jpeg,BOHO,0.36,0.13,,,0.91,0.85,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395516.jpeg,BOHO,0.35,0.26,,,0.89,1.0,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395516.jpeg,BOHO,0.35,0.26,,,0.89,1.0,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395516.jpeg,BOHO,0.35,0.26,,,0.89,1.0,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395529.jpeg,BOHO,0.33,0.08,,,0.87,0.81,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395529.jpeg,BOHO,0.33,0.08,,,0.87,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395529.jpeg,BOHO,0.33,0.08,,,0.87,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395544.jpeg,BOHO,0.31,0.03,,,0.85,0.75,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395544.jpeg,BOHO,0.31,0.03,,,0.85,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395544.jpeg,BOHO,0.31,0.03,,,0.85,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395545.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395545.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395545.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395570.jpeg,BOHO,0.42,0.03,,,0.96,0.75,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395570.jpeg,BOHO,0.42,0.03,,,0.96,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395570.jpeg,BOHO,0.42,0.03,,,0.96,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395584.jpeg,BOHO,0.07,0.07,,,0.61,0.79,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395584.jpeg,BOHO,0.07,0.07,,,0.61,0.79,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395584.jpeg,BOHO,0.07,0.07,,,0.61,0.79,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395617.jpeg,BOHO,0.15,0.14,,,0.69,0.87,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395617.jpeg,BOHO,0.15,0.14,,,0.69,0.87,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395617.jpeg,BOHO,0.15,0.14,,,0.69,0.87,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395628.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395628.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395628.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395633.jpeg,BOHO,0.16,0.31,,,0.71,1.0,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395633.jpeg,BOHO,0.16,0.31,,,0.71,1.0,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395633.jpeg,BOHO,0.16,0.31,,,0.71,1.0,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395641.jpeg,BOHO,0.07,0.09,,,0.61,0.81,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395641.jpeg,BOHO,0.07,0.09,,,0.61,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395641.jpeg,BOHO,0.07,0.09,,,0.61,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395648.jpeg,BOHO,0.3,0.15,,,0.85,0.88,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395648.jpeg,BOHO,0.3,0.15,,,0.85,0.88,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395648.jpeg,BOHO,0.3,0.15,,,0.85,0.88,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395652.jpeg,BOHO,0.28,0.1,,,0.82,0.82,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395652.jpeg,BOHO,0.28,0.1,,,0.82,0.82,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395652.jpeg,BOHO,0.28,0.1,,,0.82,0.82,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395665.jpeg,BOHO,0.33,0.06,,,0.87,0.78,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395665.jpeg,BOHO,0.33,0.06,,,0.87,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395665.jpeg,BOHO,0.33,0.06,,,0.87,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395668.jpeg,BOHO,0.04,0.1,,,0.57,0.82,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395668.jpeg,BOHO,0.04,0.1,,,0.57,0.82,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395668.jpeg,BOHO,0.04,0.1,,,0.57,0.82,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395669.jpeg,BOHO,0.14,0.33,,,0.69,1.0,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395669.jpeg,BOHO,0.14,0.33,,,0.69,1.0,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395669.jpeg,BOHO,0.14,0.33,,,0.69,1.0,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395674.jpeg,BOHO,0.33,0.28,,,0.87,1.0,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395674.jpeg,BOHO,0.33,0.28,,,0.87,1.0,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395674.jpeg,BOHO,0.33,0.28,,,0.87,1.0,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395684.jpeg,BOHO,0.08,0.11,,,0.62,0.82,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395684.jpeg,BOHO,0.08,0.11,,,0.62,0.82,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395684.jpeg,BOHO,0.08,0.11,,,0.62,0.82,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395688.jpeg,BOHO,0.09,0.03,,,0.63,0.75,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395688.jpeg,BOHO,0.09,0.03,,,0.63,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395688.jpeg,BOHO,0.09,0.03,,,0.63,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395695.jpeg,BOHO,0.34,0.12,,,0.89,0.84,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395695.jpeg,BOHO,0.34,0.12,,,0.89,0.84,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395695.jpeg,BOHO,0.34,0.12,,,0.89,0.84,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395699.jpeg,BOHO,0.0,0.07,,,0.49,0.78,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395699.jpeg,BOHO,0.0,0.07,,,0.49,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395699.jpeg,BOHO,0.0,0.07,,,0.49,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395722.jpeg,BOHO,0.27,0.0,,,0.82,0.68,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395722.jpeg,BOHO,0.27,0.0,,,0.82,0.68,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395722.jpeg,BOHO,0.27,0.0,,,0.82,0.68,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395725.jpeg,BOHO,0.2,0.08,,,0.75,0.8,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395725.jpeg,BOHO,0.2,0.08,,,0.75,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395725.jpeg,BOHO,0.2,0.08,,,0.75,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395734.jpeg,BOHO,0.43,0.08,,,0.97,0.8,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395734.jpeg,BOHO,0.43,0.08,,,0.97,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395734.jpeg,BOHO,0.43,0.08,,,0.97,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395742.jpeg,BOHO,0.18,0.27,,,0.73,1.0,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395742.jpeg,BOHO,0.18,0.27,,,0.73,1.0,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395742.jpeg,BOHO,0.18,0.27,,,0.73,1.0,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395750.jpeg,BOHO,0.19,0.0,,,0.74,0.65,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395750.jpeg,BOHO,0.19,0.0,,,0.74,0.65,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395750.jpeg,BOHO,0.19,0.0,,,0.74,0.65,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395751.jpeg,BOHO,0.24,0.12,,,0.78,0.85,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395751.jpeg,BOHO,0.24,0.12,,,0.78,0.85,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395751.jpeg,BOHO,0.24,0.12,,,0.78,0.85,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395752.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395752.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395752.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395761.jpeg,BOHO,0.11,0.03,,,0.65,0.75,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395761.jpeg,BOHO,0.11,0.03,,,0.65,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395761.jpeg,BOHO,0.11,0.03,,,0.65,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395762.jpeg,BOHO,0.29,0.06,,,0.83,0.78,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395762.jpeg,BOHO,0.29,0.06,,,0.83,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395762.jpeg,BOHO,0.29,0.06,,,0.83,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395765.jpeg,BOHO,0.3,0.03,,,0.85,0.76,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395765.jpeg,BOHO,0.3,0.03,,,0.85,0.76,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395765.jpeg,BOHO,0.3,0.03,,,0.85,0.76,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395777.jpeg,BOHO,0.1,0.03,,,0.65,0.75,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395777.jpeg,BOHO,0.1,0.03,,,0.65,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395777.jpeg,BOHO,0.1,0.03,,,0.65,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395778.jpeg,BOHO,0.32,0.06,,,0.86,0.78,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395778.jpeg,BOHO,0.32,0.06,,,0.86,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395778.jpeg,BOHO,0.32,0.06,,,0.86,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395782.jpeg,BOHO,0.23,0.06,,,0.77,0.78,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395782.jpeg,BOHO,0.23,0.06,,,0.77,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395782.jpeg,BOHO,0.23,0.06,,,0.77,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395791.jpeg,BOHO,0.06,0.14,,,0.59,0.85,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395791.jpeg,BOHO,0.06,0.14,,,0.59,0.85,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395791.jpeg,BOHO,0.06,0.14,,,0.59,0.85,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395795.jpeg,BOHO,0.21,0.1,,,0.76,0.82,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395795.jpeg,BOHO,0.21,0.1,,,0.76,0.82,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395795.jpeg,BOHO,0.21,0.1,,,0.76,0.82,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395797.jpeg,BOHO,0.07,0.07,,,0.61,0.79,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395797.jpeg,BOHO,0.07,0.07,,,0.61,0.79,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395797.jpeg,BOHO,0.07,0.07,,,0.61,0.79,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395809.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395809.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395809.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395818.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395818.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395818.jpeg,BOHO,0.39,0.0,,,0.93,0.64,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395819.jpeg,BOHO,0.33,0.03,,,0.87,0.75,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395819.jpeg,BOHO,0.33,0.03,,,0.87,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395819.jpeg,BOHO,0.33,0.03,,,0.87,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665095395820.jpeg,BOHO,0.18,0.0,,,0.73,0.69,,
TEST,source/sorting_line/cam320x240-BOHO-1665095395820.jpeg,BOHO,0.18,0.0,,,0.73,0.69,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665095395820.jpeg,BOHO,0.18,0.0,,,0.73,0.69,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133308416.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
TEST,source/sorting_line/cam320x240-BOHO-1665133308416.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133308416.jpeg,BOHO,0.13,0.2,,,0.68,0.93,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133315051.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133315051.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133315051.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133370279.jpeg,BOHO,0.26,0.1,,,0.81,0.83,,
TEST,source/sorting_line/cam320x240-BOHO-1665133370279.jpeg,BOHO,0.26,0.1,,,0.81,0.83,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133370279.jpeg,BOHO,0.26,0.1,,,0.81,0.83,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133385757.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133385757.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133385757.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133421114.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
TEST,source/sorting_line/cam320x240-BOHO-1665133421114.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133421114.jpeg,BOHO,0.31,0.15,,,0.86,0.88,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133434388.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133434388.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133434388.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133442122.jpeg,BOHO,0.38,0.1,,,0.92,0.82,,
TEST,source/sorting_line/cam320x240-BOHO-1665133442122.jpeg,BOHO,0.38,0.1,,,0.92,0.82,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133442122.jpeg,BOHO,0.38,0.1,,,0.92,0.82,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133483007.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
TEST,source/sorting_line/cam320x240-BOHO-1665133483007.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133483007.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133484110.jpeg,BOHO,0.2,0.08,,,0.75,0.8,,
TEST,source/sorting_line/cam320x240-BOHO-1665133484110.jpeg,BOHO,0.2,0.08,,,0.75,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133484110.jpeg,BOHO,0.2,0.08,,,0.75,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133487426.jpeg,BOHO,0.22,0.07,,,0.77,0.8,,
TEST,source/sorting_line/cam320x240-BOHO-1665133487426.jpeg,BOHO,0.22,0.07,,,0.77,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133487426.jpeg,BOHO,0.22,0.07,,,0.77,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133500685.jpeg,BOHO,0.25,0.05,,,0.81,0.78,,
TEST,source/sorting_line/cam320x240-BOHO-1665133500685.jpeg,BOHO,0.25,0.05,,,0.81,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133500685.jpeg,BOHO,0.25,0.05,,,0.81,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133521659.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133521659.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133521659.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133524974.jpeg,BOHO,0.21,0.07,,,0.75,0.8,,
TEST,source/sorting_line/cam320x240-BOHO-1665133524974.jpeg,BOHO,0.21,0.07,,,0.75,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133524974.jpeg,BOHO,0.21,0.07,,,0.75,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133533806.jpeg,BOHO,0.31,0.14,,,0.86,0.86,,
TEST,source/sorting_line/cam320x240-BOHO-1665133533806.jpeg,BOHO,0.31,0.14,,,0.86,0.86,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133533806.jpeg,BOHO,0.31,0.14,,,0.86,0.86,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133559216.jpeg,BOHO,0.22,0.08,,,0.77,0.8,,
TEST,source/sorting_line/cam320x240-BOHO-1665133559216.jpeg,BOHO,0.22,0.08,,,0.77,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133559216.jpeg,BOHO,0.22,0.08,,,0.77,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133569163.jpeg,BOHO,0.21,0.07,,,0.77,0.8,,
TEST,source/sorting_line/cam320x240-BOHO-1665133569163.jpeg,BOHO,0.21,0.07,,,0.77,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133569163.jpeg,BOHO,0.21,0.07,,,0.77,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133628801.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133628801.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133628801.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133639833.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
TEST,source/sorting_line/cam320x240-BOHO-1665133639833.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133639833.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133661040.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133661040.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133661040.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133662145.jpeg,BOHO,0.39,0.0,,,0.94,0.64,,
TEST,source/sorting_line/cam320x240-BOHO-1665133662145.jpeg,BOHO,0.39,0.0,,,0.94,0.64,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133662145.jpeg,BOHO,0.39,0.0,,,0.94,0.64,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133664355.jpeg,BOHO,0.23,0.4,,,0.78,1.0,,
TEST,source/sorting_line/cam320x240-BOHO-1665133664355.jpeg,BOHO,0.23,0.4,,,0.78,1.0,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133664355.jpeg,BOHO,0.23,0.4,,,0.78,1.0,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133701931.jpeg,BOHO,0.28,0.05,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133701931.jpeg,BOHO,0.28,0.05,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133701931.jpeg,BOHO,0.28,0.05,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133721828.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133721828.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133721828.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133722932.jpeg,BOHO,0.26,0.1,,,0.81,0.83,,
TEST,source/sorting_line/cam320x240-BOHO-1665133722932.jpeg,BOHO,0.26,0.1,,,0.81,0.83,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133722932.jpeg,BOHO,0.26,0.1,,,0.81,0.83,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133724039.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
TEST,source/sorting_line/cam320x240-BOHO-1665133724039.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133724039.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133726247.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
TEST,source/sorting_line/cam320x240-BOHO-1665133726247.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133726247.jpeg,BOHO,0.22,0.08,,,0.77,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133736186.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TEST,source/sorting_line/cam320x240-BOHO-1665133736186.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHO-1665133736186.jpeg,BOHO,0.28,0.04,,,0.83,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHO-1665133764898.jpeg,BOHO,0.21,0.07,,,0.76,0.8,,
